algo,seed,step,ep_reward,ep_length,collision,success
TD-MPC2,1,20901,35.02989196777344,37.0,1.0,0.0
TD-MPC2,1,20971,68.79692077636719,71.0,1.0,0.0
TD-MPC2,1,21007,34.96723175048828,37.0,1.0,0.0
TD-MPC2,1,21018,9.642093658447266,12.0,1.0,0.0
TD-MPC2,1,21033,13.289349555969238,16.0,0.0,0.0
TD-MPC2,1,21042,7.563984394073486,10.0,1.0,0.0
TD-MPC2,1,21071,27.976659774780273,30.0,1.0,0.0
TD-MPC2,1,21083,10.981636047363281,13.0,1.0,0.0
TD-MPC2,1,21094,9.98366928100586,12.0,1.0,0.0
TD-MPC2,1,21123,27.33503532409668,30.0,0.0,0.0
TD-MPC2,1,21143,19.021160125732422,21.0,1.0,0.0
TD-MPC2,1,21189,44.701934814453125,47.0,1.0,0.0
TD-MPC2,1,21208,17.272336959838867,20.0,0.0,0.0
TD-MPC2,1,21221,11.62580680847168,14.0,1.0,0.0
TD-MPC2,1,21237,14.492934226989746,17.0,0.0,0.0
TD-MPC2,1,21276,37.75140380859375,40.0,1.0,0.0
TD-MPC2,1,21289,11.702652931213379,14.0,0.0,0.0
TD-MPC2,1,21326,36.056705474853516,38.0,1.0,0.0
TD-MPC2,1,21335,7.733893394470215,10.0,1.0,0.0
TD-MPC2,1,21356,19.700542449951172,22.0,1.0,0.0
TD-MPC2,1,21372,14.69322681427002,17.0,1.0,0.0
TD-MPC2,1,21440,66.59040069580078,69.0,1.0,0.0
TD-MPC2,1,21454,12.696516990661621,15.0,0.0,0.0
TD-MPC2,1,21474,18.817127227783203,21.0,1.0,0.0
TD-MPC2,1,21485,9.790887832641602,12.0,1.0,0.0
TD-MPC2,1,21496,9.639297485351562,12.0,1.0,0.0
TD-MPC2,1,21538,40.414093017578125,43.0,0.0,0.0
TD-MPC2,1,21586,46.788272857666016,49.0,1.0,0.0
TD-MPC2,1,21634,47.049964904785156,49.0,1.0,0.0
TD-MPC2,1,21655,19.611112594604492,22.0,1.0,0.0
TD-MPC2,1,21682,25.905197143554688,28.0,1.0,0.0
TD-MPC2,1,21741,57.4816780090332,60.0,0.0,0.0
TD-MPC2,1,21749,6.86578369140625,9.0,1.0,0.0
TD-MPC2,1,21757,6.782866477966309,9.0,1.0,0.0
TD-MPC2,1,21777,18.94413948059082,21.0,1.0,0.0
TD-MPC2,1,21791,12.883203506469727,15.0,1.0,0.0
TD-MPC2,1,21802,9.549148559570312,12.0,1.0,0.0
TD-MPC2,1,21819,15.859137535095215,18.0,1.0,0.0
TD-MPC2,1,21863,42.63556671142578,45.0,0.0,0.0
TD-MPC2,1,21869,4.707658767700195,7.0,0.0,0.0
TD-MPC2,1,21913,42.53366470336914,45.0,1.0,0.0
TD-MPC2,1,21972,58.017452239990234,60.0,1.0,0.0
TD-MPC2,1,21992,18.71468734741211,21.0,0.0,0.0
TD-MPC2,1,22017,24.01003074645996,26.0,1.0,0.0
TD-MPC2,1,22029,10.743255615234375,13.0,1.0,0.0
TD-MPC2,1,22049,18.64249038696289,21.0,1.0,0.0
TD-MPC2,1,22189,138.50942993164062,141.0,1.0,0.0
TD-MPC2,1,22204,13.819462776184082,16.0,1.0,0.0
TD-MPC2,1,22214,8.741985321044922,11.0,1.0,0.0
TD-MPC2,1,22257,42.002052307128906,44.0,1.0,0.0
TD-MPC2,1,22290,31.968408584594727,34.0,1.0,0.0
TD-MPC2,1,22309,17.600406646728516,20.0,1.0,0.0
TD-MPC2,1,22354,44.044254302978516,46.0,1.0,0.0
TD-MPC2,1,22373,17.695873260498047,20.0,1.0,0.0
TD-MPC2,1,22393,18.730104446411133,21.0,1.0,0.0
TD-MPC2,1,22404,9.660208702087402,12.0,1.0,0.0
TD-MPC2,1,22471,65.96588134765625,68.0,1.0,0.0
TD-MPC2,1,22489,16.974720001220703,19.0,1.0,0.0
TD-MPC2,1,22557,66.89644622802734,69.0,1.0,0.0
TD-MPC2,1,22630,72.0484390258789,74.0,1.0,0.0
TD-MPC2,1,22655,23.938100814819336,26.0,1.0,0.0
TD-MPC2,1,22687,30.935543060302734,33.0,1.0,0.0
TD-MPC2,1,22763,74.62850952148438,77.0,1.0,0.0
TD-MPC2,1,22845,80.58099365234375,83.0,1.0,0.0
TD-MPC2,1,22855,8.965446472167969,11.0,1.0,0.0
TD-MPC2,1,22873,17.030014038085938,19.0,1.0,0.0
TD-MPC2,1,22897,22.681581497192383,25.0,1.0,0.0
TD-MPC2,1,22940,41.96059036254883,44.0,1.0,0.0
TD-MPC2,1,22972,30.71004867553711,33.0,0.0,0.0
TD-MPC2,1,22990,16.83030891418457,19.0,1.0,0.0
TD-MPC2,1,23027,35.64854431152344,38.0,1.0,0.0
TD-MPC2,1,23059,30.88150978088379,33.0,1.0,0.0
TD-MPC2,1,23074,13.473607063293457,16.0,1.0,0.0
TD-MPC2,1,23087,11.51526165008545,14.0,1.0,0.0
TD-MPC2,1,23114,26.037128448486328,28.0,1.0,0.0
TD-MPC2,1,23153,37.71393966674805,40.0,0.0,0.0
TD-MPC2,1,23172,18.04144287109375,20.0,1.0,0.0
TD-MPC2,1,23185,11.908305168151855,14.0,1.0,0.0
TD-MPC2,1,23207,20.442548751831055,23.0,1.0,0.0
TD-MPC2,1,23238,29.954105377197266,32.0,1.0,0.0
TD-MPC2,1,23249,9.876543998718262,12.0,1.0,0.0
TD-MPC2,1,23273,22.978792190551758,25.0,1.0,0.0
TD-MPC2,1,23299,24.4901180267334,27.0,0.0,0.0
TD-MPC2,1,23381,80.81121826171875,83.0,1.0,0.0
TD-MPC2,1,23431,48.59412384033203,51.0,1.0,0.0
TD-MPC2,1,23457,24.65118980407715,27.0,1.0,0.0
TD-MPC2,1,23487,28.979063034057617,31.0,1.0,0.0
TD-MPC2,1,23546,57.27040481567383,60.0,0.0,0.0
TD-MPC2,1,23556,8.72015380859375,11.0,1.0,0.0
TD-MPC2,1,23600,42.51709747314453,45.0,1.0,0.0
TD-MPC2,1,23656,54.63689041137695,57.0,1.0,0.0
TD-MPC2,1,23673,15.714203834533691,18.0,1.0,0.0
TD-MPC2,1,23717,42.68428039550781,45.0,0.0,0.0
TD-MPC2,1,23736,17.939695358276367,20.0,1.0,0.0
TD-MPC2,1,23760,22.955467224121094,25.0,1.0,0.0
TD-MPC2,1,23802,40.58979797363281,43.0,1.0,0.0
TD-MPC2,1,23818,14.715373992919922,17.0,0.0,0.0
TD-MPC2,1,23868,48.79673767089844,51.0,1.0,0.0
TD-MPC2,1,23877,7.657235622406006,10.0,0.0,0.0
TD-MPC2,1,23894,15.805505752563477,18.0,1.0,0.0
TD-MPC2,1,23915,19.63616371154785,22.0,1.0,0.0
TD-MPC2,1,23969,52.808982849121094,55.0,1.0,0.0
TD-MPC2,1,23987,16.618335723876953,19.0,1.0,0.0
TD-MPC2,1,24040,51.81150817871094,54.0,1.0,0.0
TD-MPC2,1,24083,41.43470001220703,44.0,0.0,0.0
TD-MPC2,1,24119,34.93850326538086,37.0,1.0,0.0
TD-MPC2,1,24160,39.61353302001953,42.0,1.0,0.0
TD-MPC2,1,24193,31.672592163085938,34.0,1.0,0.0
TD-MPC2,1,24203,8.81661605834961,11.0,1.0,0.0
TD-MPC2,1,24230,25.961685180664062,28.0,1.0,0.0
TD-MPC2,1,24253,21.82105827331543,24.0,1.0,0.0
TD-MPC2,1,24270,15.654826164245605,18.0,1.0,0.0
TD-MPC2,1,24287,15.598752975463867,18.0,0.0,0.0
TD-MPC2,1,24322,34.018836975097656,36.0,1.0,0.0
TD-MPC2,1,24334,10.78245735168457,13.0,1.0,0.0
TD-MPC2,1,24357,22.043426513671875,24.0,1.0,0.0
TD-MPC2,1,24396,37.30666732788086,40.0,0.0,0.0
TD-MPC2,1,24424,26.476205825805664,29.0,1.0,0.0
TD-MPC2,1,24454,28.993785858154297,31.0,1.0,0.0
TD-MPC2,1,24466,10.926854133605957,13.0,1.0,0.0
TD-MPC2,1,24478,10.738079071044922,13.0,1.0,0.0
TD-MPC2,1,24560,80.86397552490234,83.0,1.0,0.0
TD-MPC2,1,24628,66.90959167480469,69.0,1.0,0.0
TD-MPC2,1,24692,62.55971145629883,65.0,1.0,0.0
TD-MPC2,1,24734,40.994178771972656,43.0,1.0,0.0
TD-MPC2,1,24761,25.726125717163086,28.0,0.0,0.0
TD-MPC2,1,24775,12.717988014221191,15.0,1.0,0.0
TD-MPC2,1,24803,26.468917846679688,29.0,1.0,0.0
TD-MPC2,1,24833,28.83061408996582,31.0,1.0,0.0
TD-MPC2,1,24860,25.985912322998047,28.0,1.0,0.0
TD-MPC2,1,24877,15.81445026397705,18.0,1.0,0.0
TD-MPC2,1,24951,72.91999053955078,75.0,1.0,0.0
TD-MPC2,1,24963,10.780647277832031,13.0,1.0,0.0
TD-MPC2,1,24971,6.644408702850342,9.0,1.0,0.0
TD-MPC2,1,25025,53.057491302490234,55.0,1.0,0.0
TD-MPC2,1,25085,58.47249221801758,61.0,0.0,0.0
TD-MPC2,1,25137,50.261436462402344,53.0,0.0,0.0
TD-MPC2,1,25160,21.65789031982422,24.0,1.0,0.0
TD-MPC2,1,25169,7.977913856506348,10.0,1.0,0.0
TD-MPC2,1,25190,19.651628494262695,22.0,1.0,0.0
TD-MPC2,1,25213,21.73894500732422,24.0,1.0,0.0
TD-MPC2,1,25256,41.89921188354492,44.0,1.0,0.0
TD-MPC2,1,25315,57.586875915527344,60.0,1.0,0.0
TD-MPC2,1,25336,19.82790184020996,22.0,1.0,0.0
TD-MPC2,1,25389,51.97492218017578,54.0,1.0,0.0
TD-MPC2,1,25428,37.5192985534668,40.0,1.0,0.0
TD-MPC2,1,25440,10.763833999633789,13.0,1.0,0.0
TD-MPC2,1,25459,17.989120483398438,20.0,1.0,0.0
TD-MPC2,1,25477,17.04564666748047,19.0,1.0,0.0
TD-MPC2,1,25539,60.67387390136719,63.0,1.0,0.0
TD-MPC2,1,25581,40.90541076660156,43.0,1.0,0.0
TD-MPC2,1,25593,10.93653392791748,13.0,1.0,0.0
TD-MPC2,1,25619,24.751659393310547,27.0,1.0,0.0
TD-MPC2,1,25669,48.87480163574219,51.0,1.0,0.0
TD-MPC2,1,25684,13.537519454956055,16.0,1.0,0.0
TD-MPC2,1,25694,8.555582046508789,11.0,1.0,0.0
TD-MPC2,1,25708,12.967672348022461,15.0,1.0,0.0
TD-MPC2,1,25726,16.652755737304688,19.0,1.0,0.0
TD-MPC2,1,25755,27.936243057250977,30.0,1.0,0.0
TD-MPC2,1,25782,25.61235237121582,28.0,1.0,0.0
TD-MPC2,1,25815,31.97844886779785,34.0,1.0,0.0
TD-MPC2,1,25827,10.93480396270752,13.0,1.0,0.0
TD-MPC2,1,25866,37.57093048095703,40.0,1.0,0.0
TD-MPC2,1,25875,7.679205417633057,10.0,1.0,0.0
TD-MPC2,1,25885,8.830741882324219,11.0,1.0,0.0
TD-MPC2,1,25923,36.80889892578125,39.0,1.0,0.0
TD-MPC2,1,25945,20.635364532470703,23.0,1.0,0.0
TD-MPC2,1,26005,58.96543502807617,61.0,1.0,0.0
TD-MPC2,1,26026,19.869321823120117,22.0,1.0,0.0
TD-MPC2,1,26050,22.45010757446289,25.0,0.0,0.0
TD-MPC2,1,26073,21.923561096191406,24.0,1.0,0.0
TD-MPC2,1,26082,7.801110744476318,10.0,1.0,0.0
TD-MPC2,1,26134,50.7292594909668,53.0,1.0,0.0
TD-MPC2,1,26157,21.56729507446289,24.0,1.0,0.0
TD-MPC2,1,26207,48.95964050292969,51.0,1.0,0.0
TD-MPC2,1,26245,37.04536437988281,39.0,1.0,0.0
TD-MPC2,1,26288,41.82269287109375,44.0,1.0,0.0
TD-MPC2,1,26299,9.605569839477539,12.0,1.0,0.0
TD-MPC2,1,26318,17.80573272705078,20.0,1.0,0.0
TD-MPC2,1,26339,19.787513732910156,22.0,1.0,0.0
TD-MPC2,1,26415,74.73751831054688,77.0,1.0,0.0
TD-MPC2,1,26450,33.67391586303711,36.0,1.0,0.0
TD-MPC2,1,26459,7.734813690185547,10.0,1.0,0.0
TD-MPC2,1,26470,10.039312362670898,12.0,1.0,0.0
TD-MPC2,1,26528,56.978553771972656,59.0,1.0,0.0
TD-MPC2,1,26597,67.57498168945312,70.0,1.0,0.0
TD-MPC2,1,26616,17.92615509033203,20.0,1.0,0.0
TD-MPC2,1,26635,18.049951553344727,20.0,1.0,0.0
TD-MPC2,1,26667,30.889190673828125,33.0,1.0,0.0
TD-MPC2,1,26687,18.543445587158203,21.0,1.0,0.0
TD-MPC2,1,26708,19.92671775817871,22.0,1.0,0.0
TD-MPC2,1,26723,13.765619277954102,16.0,1.0,0.0
TD-MPC2,1,26783,58.856807708740234,61.0,1.0,0.0
TD-MPC2,1,26849,64.76254272460938,67.0,1.0,0.0
TD-MPC2,1,26896,45.60013198852539,48.0,1.0,0.0
TD-MPC2,1,26906,8.831299781799316,11.0,1.0,0.0
TD-MPC2,1,26952,44.976783752441406,47.0,1.0,0.0
TD-MPC2,1,26964,10.25821590423584,13.0,0.0,0.0
TD-MPC2,1,26978,12.763401985168457,15.0,1.0,0.0
TD-MPC2,1,27009,29.940879821777344,32.0,1.0,0.0
TD-MPC2,1,27043,32.821170806884766,35.0,1.0,0.0
TD-MPC2,1,27091,46.28043746948242,49.0,1.0,0.0
TD-MPC2,1,27102,9.284198760986328,12.0,0.0,0.0
TD-MPC2,1,27110,6.801501750946045,9.0,1.0,0.0
TD-MPC2,1,27124,12.52347183227539,15.0,1.0,0.0
TD-MPC2,1,27157,31.495182037353516,34.0,1.0,0.0
TD-MPC2,1,27206,47.62566375732422,50.0,1.0,0.0
TD-MPC2,1,27234,26.710948944091797,29.0,1.0,0.0
TD-MPC2,1,27246,10.959089279174805,13.0,1.0,0.0
TD-MPC2,1,27256,8.87065315246582,11.0,1.0,0.0
TD-MPC2,1,27267,9.460872650146484,12.0,0.0,0.0
TD-MPC2,1,27294,25.976425170898438,28.0,1.0,0.0
TD-MPC2,1,27310,14.425423622131348,17.0,1.0,0.0
TD-MPC2,1,27386,74.89418029785156,77.0,1.0,0.0
TD-MPC2,1,27424,36.827083587646484,39.0,1.0,0.0
TD-MPC2,1,27435,9.870237350463867,12.0,1.0,0.0
TD-MPC2,1,27478,41.71959686279297,44.0,1.0,0.0
TD-MPC2,1,27487,7.557255744934082,10.0,1.0,0.0
TD-MPC2,1,27533,44.90257263183594,47.0,1.0,0.0
TD-MPC2,1,27547,12.738709449768066,15.0,1.0,0.0
TD-MPC2,1,27567,18.952957153320312,21.0,1.0,0.0
TD-MPC2,1,27611,42.58906936645508,45.0,1.0,0.0
TD-MPC2,1,27630,17.8199520111084,20.0,1.0,0.0
TD-MPC2,1,27655,23.832361221313477,26.0,1.0,0.0
TD-MPC2,1,27668,11.74559211730957,14.0,1.0,0.0
TD-MPC2,1,27680,10.789010047912598,13.0,1.0,0.0
TD-MPC2,1,27721,40.04839324951172,42.0,1.0,0.0
TD-MPC2,1,27767,44.565773010253906,47.0,0.0,0.0
TD-MPC2,1,27787,18.716867446899414,21.0,0.0,0.0
TD-MPC2,1,27826,37.667423248291016,40.0,1.0,0.0
TD-MPC2,1,27851,23.586650848388672,26.0,1.0,0.0
TD-MPC2,1,27870,17.970966339111328,20.0,1.0,0.0
TD-MPC2,1,27907,35.629398345947266,38.0,1.0,0.0
TD-MPC2,1,27919,10.937965393066406,13.0,1.0,0.0
TD-MPC2,1,27957,36.46714401245117,39.0,1.0,0.0
TD-MPC2,1,27976,17.58946990966797,20.0,1.0,0.0
TD-MPC2,1,28021,43.63318634033203,46.0,1.0,0.0
TD-MPC2,1,28034,11.766926765441895,14.0,1.0,0.0
TD-MPC2,1,28054,18.667251586914062,21.0,1.0,0.0
TD-MPC2,1,28126,70.83763122558594,73.0,1.0,0.0
TD-MPC2,1,28135,7.507299900054932,10.0,1.0,0.0
TD-MPC2,1,28159,22.63705062866211,25.0,1.0,0.0
TD-MPC2,1,28190,29.719823837280273,32.0,1.0,0.0
TD-MPC2,1,28222,30.509000778198242,33.0,0.0,0.0
TD-MPC2,1,28240,17.049060821533203,19.0,1.0,0.0
TD-MPC2,1,28335,93.1766586303711,96.0,1.0,0.0
TD-MPC2,1,28353,16.838809967041016,19.0,1.0,0.0
TD-MPC2,1,28364,9.895755767822266,12.0,1.0,0.0
TD-MPC2,1,28388,22.26101303100586,25.0,0.0,0.0
TD-MPC2,1,28407,17.338720321655273,20.0,0.0,0.0
TD-MPC2,1,28417,8.953129768371582,11.0,1.0,0.0
TD-MPC2,1,28445,26.600831985473633,29.0,1.0,0.0
TD-MPC2,1,28456,9.653653144836426,12.0,1.0,0.0
TD-MPC2,1,28467,9.946677207946777,12.0,1.0,0.0
TD-MPC2,1,28520,51.90660858154297,54.0,1.0,0.0
TD-MPC2,1,28553,31.648466110229492,34.0,1.0,0.0
TD-MPC2,1,28571,16.830398559570312,19.0,1.0,0.0
TD-MPC2,1,28598,25.704097747802734,28.0,1.0,0.0
TD-MPC2,1,28608,8.610450744628906,11.0,1.0,0.0
TD-MPC2,1,28675,65.64801025390625,68.0,1.0,0.0
TD-MPC2,1,28735,58.76984405517578,61.0,1.0,0.0
TD-MPC2,1,28752,15.595072746276855,18.0,1.0,0.0
TD-MPC2,1,28801,47.94468688964844,50.0,1.0,0.0
TD-MPC2,1,28822,19.29863166809082,22.0,0.0,0.0
TD-MPC2,1,28855,31.739927291870117,34.0,1.0,0.0
TD-MPC2,1,28865,9.017898559570312,11.0,1.0,0.0
TD-MPC2,1,28876,9.535552024841309,12.0,1.0,0.0
TD-MPC2,1,28889,12.042235374450684,14.0,1.0,0.0
TD-MPC2,1,28914,23.978971481323242,26.0,1.0,0.0
TD-MPC2,1,28930,14.871099472045898,17.0,1.0,0.0
TD-MPC2,1,28982,50.96629333496094,53.0,1.0,0.0
TD-MPC2,1,29069,85.67111206054688,88.0,1.0,0.0
TD-MPC2,1,29081,10.957382202148438,13.0,1.0,0.0
TD-MPC2,1,29157,74.98919677734375,77.0,1.0,0.0
TD-MPC2,1,29189,30.91180992126465,33.0,1.0,0.0
TD-MPC2,1,29216,25.93578338623047,28.0,1.0,0.0
TD-MPC2,1,29252,34.68461608886719,37.0,0.0,0.0
TD-MPC2,1,29284,30.715261459350586,33.0,1.0,0.0
TD-MPC2,1,29295,9.638814926147461,12.0,1.0,0.0
TD-MPC2,1,29339,42.96348190307617,45.0,1.0,0.0
TD-MPC2,1,29436,95.87922668457031,98.0,1.0,0.0
TD-MPC2,1,29468,30.661436080932617,33.0,1.0,0.0
TD-MPC2,1,29479,9.75135326385498,12.0,1.0,0.0
TD-MPC2,1,29490,9.805341720581055,12.0,1.0,0.0
TD-MPC2,1,29546,54.78318786621094,57.0,1.0,0.0
TD-MPC2,1,29589,41.862030029296875,44.0,1.0,0.0
TD-MPC2,1,29622,32.02476501464844,34.0,1.0,0.0
TD-MPC2,1,29690,66.49353790283203,69.0,1.0,0.0
TD-MPC2,1,29712,20.927738189697266,23.0,1.0,0.0
TD-MPC2,1,29737,23.621768951416016,26.0,1.0,0.0
TD-MPC2,1,29760,21.450471878051758,24.0,1.0,0.0
TD-MPC2,1,29798,36.58123779296875,39.0,1.0,0.0
TD-MPC2,1,29822,22.903959274291992,25.0,1.0,0.0
TD-MPC2,1,29855,31.984298706054688,34.0,1.0,0.0
TD-MPC2,1,29887,30.8259334564209,33.0,1.0,0.0
TD-MPC2,1,29956,67.58366394042969,70.0,1.0,0.0
TD-MPC2,1,29990,32.48074722290039,35.0,1.0,0.0
TD-MPC2,1,30003,12.047389030456543,14.0,1.0,0.0
TD-MPC2,1,30166,162.03768920898438,164.0,1.0,0.0
TD-MPC2,1,30178,10.961384773254395,13.0,1.0,0.0
TD-MPC2,1,30187,7.91947078704834,10.0,1.0,0.0
TD-MPC2,1,30206,17.918996810913086,20.0,1.0,0.0
TD-MPC2,1,30274,66.70399475097656,69.0,0.0,0.0
TD-MPC2,1,30293,18.046642303466797,20.0,1.0,0.0
TD-MPC2,1,30306,11.949788093566895,14.0,1.0,0.0
TD-MPC2,1,30318,10.627035140991211,13.0,1.0,0.0
TD-MPC2,1,30351,31.725767135620117,34.0,1.0,0.0
TD-MPC2,1,30375,22.548294067382812,25.0,1.0,0.0
TD-MPC2,1,30386,9.820832252502441,12.0,1.0,0.0
TD-MPC2,1,30413,25.914257049560547,28.0,1.0,0.0
TD-MPC2,1,30427,12.68274211883545,15.0,1.0,0.0
TD-MPC2,1,30458,29.582958221435547,32.0,1.0,0.0
TD-MPC2,1,30544,84.94146728515625,87.0,1.0,0.0
TD-MPC2,1,30579,33.58422088623047,36.0,1.0,0.0
TD-MPC2,1,30613,32.753211975097656,35.0,1.0,0.0
TD-MPC2,1,30639,25.032161712646484,27.0,1.0,0.0
TD-MPC2,1,30668,27.70851707458496,30.0,1.0,0.0
TD-MPC2,1,30696,26.924222946166992,29.0,1.0,0.0
TD-MPC2,1,30717,19.639686584472656,22.0,1.0,0.0
TD-MPC2,1,30742,23.679244995117188,26.0,1.0,0.0
TD-MPC2,1,30753,9.962197303771973,12.0,1.0,0.0
TD-MPC2,1,30769,14.725317001342773,17.0,1.0,0.0
TD-MPC2,1,30872,101.83473205566406,104.0,1.0,0.0
TD-MPC2,1,30960,86.87486267089844,89.0,1.0,0.0
TD-MPC2,1,30969,7.700104236602783,10.0,0.0,0.0
TD-MPC2,1,31062,91.95628356933594,94.0,1.0,0.0
TD-MPC2,1,31080,16.952205657958984,19.0,1.0,0.0
TD-MPC2,1,31091,9.789533615112305,12.0,1.0,0.0
TD-MPC2,1,31152,59.52467727661133,62.0,0.0,0.0
TD-MPC2,1,31163,9.894828796386719,12.0,1.0,0.0
TD-MPC2,1,31254,89.770751953125,92.0,1.0,0.0
TD-MPC2,1,31304,48.7662353515625,51.0,1.0,0.0
TD-MPC2,1,31332,26.855396270751953,29.0,1.0,0.0
TD-MPC2,1,31416,82.60684204101562,85.0,1.0,0.0
TD-MPC2,1,31483,66.03820037841797,68.0,1.0,0.0
TD-MPC2,1,31544,60.02089309692383,62.0,1.0,0.0
TD-MPC2,1,31595,49.710479736328125,52.0,0.0,0.0
TD-MPC2,1,31660,63.31592559814453,66.0,1.0,0.0
TD-MPC2,1,31803,141.8601531982422,144.0,1.0,0.0
TD-MPC2,1,31822,17.983976364135742,20.0,1.0,0.0
TD-MPC2,1,31830,6.595400810241699,9.0,0.0,0.0
TD-MPC2,1,31856,24.34187126159668,27.0,1.0,0.0
TD-MPC2,1,31884,26.986902236938477,29.0,1.0,0.0
TD-MPC2,1,31896,10.622854232788086,13.0,1.0,0.0
TD-MPC2,1,31981,83.94237518310547,86.0,1.0,0.0
TD-MPC2,1,32005,23.00304412841797,25.0,1.0,0.0
TD-MPC2,1,32097,90.77674865722656,93.0,1.0,0.0
TD-MPC2,1,32131,32.97062683105469,35.0,1.0,0.0
TD-MPC2,1,32215,82.4415512084961,85.0,1.0,0.0
TD-MPC2,1,32227,10.605052947998047,13.0,1.0,0.0
TD-MPC2,1,32242,13.930912017822266,16.0,1.0,0.0
TD-MPC2,1,32281,37.86298751831055,40.0,1.0,0.0
TD-MPC2,1,32318,35.48821258544922,38.0,0.0,0.0
TD-MPC2,1,32342,22.655702590942383,25.0,1.0,0.0
TD-MPC2,1,32410,66.42606353759766,69.0,0.0,0.0
TD-MPC2,1,32421,9.646498680114746,12.0,1.0,0.0
TD-MPC2,1,32465,42.7895622253418,45.0,1.0,0.0
TD-MPC2,1,32474,8.044804573059082,10.0,1.0,0.0
TD-MPC2,1,32504,28.930078506469727,31.0,1.0,0.0
TD-MPC2,1,32547,41.643253326416016,44.0,1.0,0.0
TD-MPC2,1,32558,9.812932968139648,12.0,1.0,0.0
TD-MPC2,1,32591,31.349117279052734,34.0,0.0,0.0
TD-MPC2,1,32608,15.803352355957031,18.0,1.0,0.0
TD-MPC2,1,32630,20.488645553588867,23.0,0.0,0.0
TD-MPC2,1,32642,11.06240463256836,13.0,1.0,0.0
TD-MPC2,1,32668,24.310218811035156,27.0,1.0,0.0
TD-MPC2,1,32690,20.9638671875,23.0,1.0,0.0
TD-MPC2,1,32706,14.783782005310059,17.0,1.0,0.0
TD-MPC2,1,32727,19.790760040283203,22.0,1.0,0.0
TD-MPC2,1,32793,64.48545837402344,67.0,1.0,0.0
TD-MPC2,1,32813,18.609615325927734,21.0,1.0,0.0
TD-MPC2,1,32832,17.08010482788086,20.0,0.0,0.0
TD-MPC2,1,32842,8.81567668914795,11.0,1.0,0.0
TD-MPC2,1,32857,13.856952667236328,16.0,1.0,0.0
TD-MPC2,1,32954,95.84178161621094,98.0,1.0,0.0
TD-MPC2,1,32963,7.577654838562012,10.0,1.0,0.0
TD-MPC2,1,32980,15.660561561584473,18.0,1.0,0.0
TD-MPC2,1,32996,14.716056823730469,17.0,0.0,0.0
TD-MPC2,1,33007,9.729536056518555,12.0,1.0,0.0
TD-MPC2,1,33016,7.969921588897705,10.0,1.0,0.0
TD-MPC2,1,33041,23.982900619506836,26.0,1.0,0.0
TD-MPC2,1,33082,39.51153564453125,42.0,1.0,0.0
TD-MPC2,1,33114,30.994537353515625,33.0,1.0,0.0
TD-MPC2,1,33226,110.34884643554688,113.0,1.0,0.0
TD-MPC2,1,33312,84.64136505126953,87.0,1.0,0.0
TD-MPC2,1,33339,25.6142520904541,28.0,1.0,0.0
TD-MPC2,1,33369,28.68045425415039,31.0,1.0,0.0
TD-MPC2,1,33430,59.49228286743164,62.0,0.0,0.0
TD-MPC2,1,33469,37.8374137878418,40.0,1.0,0.0
TD-MPC2,1,33479,8.709294319152832,11.0,1.0,0.0
TD-MPC2,1,33515,35.05738830566406,37.0,1.0,0.0
TD-MPC2,1,33557,41.02936935424805,43.0,1.0,0.0
TD-MPC2,1,33567,8.873310089111328,11.0,1.0,0.0
TD-MPC2,1,33623,54.78199005126953,57.0,1.0,0.0
TD-MPC2,1,33652,27.622751235961914,30.0,0.0,0.0
TD-MPC2,1,33668,14.629332542419434,17.0,1.0,0.0
TD-MPC2,1,33761,91.86177062988281,94.0,1.0,0.0
TD-MPC2,1,33798,35.77850341796875,38.0,1.0,0.0
TD-MPC2,1,33835,35.87291717529297,38.0,1.0,0.0
TD-MPC2,1,33845,8.782150268554688,11.0,1.0,0.0
TD-MPC2,1,33932,85.97454833984375,88.0,1.0,0.0
TD-MPC2,1,33955,21.799652099609375,24.0,1.0,0.0
TD-MPC2,1,33983,26.963703155517578,29.0,1.0,0.0
TD-MPC2,1,34026,41.72173309326172,44.0,0.0,0.0
TD-MPC2,1,34051,23.45454216003418,26.0,0.0,0.0
TD-MPC2,1,34074,21.822223663330078,24.0,1.0,0.0
TD-MPC2,1,34104,29.037275314331055,31.0,1.0,0.0
TD-MPC2,1,34145,39.27381134033203,42.0,1.0,0.0
TD-MPC2,1,34279,132.3125762939453,135.0,1.0,0.0
TD-MPC2,1,34364,83.44208526611328,86.0,1.0,0.0
TD-MPC2,1,34394,28.86440658569336,31.0,1.0,0.0
TD-MPC2,1,34445,49.406700134277344,52.0,1.0,0.0
TD-MPC2,1,34509,62.888004302978516,65.0,1.0,0.0
TD-MPC2,1,34562,51.822547912597656,54.0,1.0,0.0
TD-MPC2,1,34573,9.903461456298828,12.0,1.0,0.0
TD-MPC2,1,34585,10.556516647338867,13.0,1.0,0.0
TD-MPC2,1,34594,7.986342430114746,10.0,1.0,0.0
TD-MPC2,1,34648,52.75325012207031,55.0,1.0,0.0
TD-MPC2,1,34670,21.04376220703125,23.0,1.0,0.0
TD-MPC2,1,34702,30.47369384765625,33.0,0.0,0.0
TD-MPC2,1,34721,17.31607437133789,20.0,1.0,0.0
TD-MPC2,1,34749,26.30805015563965,29.0,0.0,0.0
TD-MPC2,1,34786,35.635475158691406,38.0,1.0,0.0
